timestamp,campus_id,meter_id,consumption
2025-01-09 02:00:00,1,1,8.363
2025-01-09 03:00:00,1,1,7.668
2025-01-09 04:00:00,1,1,6.487
2025-01-09 05:00:00,1,1,7.518
2025-01-09 06:00:00,1,1,9.099
2025-01-09 07:00:00,1,1,8.082
2025-01-09 08:00:00,1,1,28.91
2025-01-09 09:00:00,1,1,21.681
2025-01-09 10:00:00,1,1,20.676
2025-01-09 11:00:00,1,1,29.698
2025-01-09 12:00:00,1,1,28.192
2025-01-09 13:00:00,1,1,30.22
2025-01-09 14:00:00,1,1,30.022
2025-01-09 15:00:00,1,1,22.474
2025-01-09 16:00:00,1,1,28.644
2025-01-09 17:00:00,1,1,26.376
2025-01-09 18:00:00,1,1,20.471
2025-01-09 19:00:00,1,1,7.002
2025-01-09 20:00:00,1,1,8.297
2025-01-09 21:00:00,1,1,8.943
2025-01-09 22:00:00,1,1,8.251
2025-01-09 23:00:00,1,1,7.674
2025-01-10 00:00:00,1,1,7.045
2025-01-10 01:00:00,1,1,8.014
2025-01-10 02:00:00,1,1,6.734
2025-01-10 03:00:00,1,1,6.867
2025-01-10 04:00:00,1,1,7.709
2025-01-10 05:00:00,1,1,8.55
2025-01-10 06:00:00,1,1,8.609
2025-01-10 07:00:00,1,1,8.158
2025-01-10 08:00:00,1,1,29.698
2025-01-10 09:00:00,1,1,22.489
2025-01-10 10:00:00,1,1,22.706
2025-01-10 11:00:00,1,1,20.665
2025-01-10 12:00:00,1,1,26.247
2025-01-10 13:00:00,1,1,21.429
2025-01-10 14:00:00,1,1,29.762
2025-01-10 15:00:00,1,1,26.317
2025-01-10 16:00:00,1,1,22.606
2025-01-10 17:00:00,1,1,22.548
2025-01-10 18:00:00,1,1,30.413
2025-01-10 19:00:00,1,1,8.389
2025-01-10 20:00:00,1,1,6.966
2025-01-10 21:00:00,1,1,6.252
2025-01-10 22:00:00,1,1,8.641
2025-01-10 23:00:00,1,1,6.718
2025-01-11 00:00:00,1,1,8.313
2025-01-11 01:00:00,1,1,8.442
2025-01-11 02:00:00,1,1,6.689
2025-01-11 03:00:00,1,1,6.405
2025-01-11 04:00:00,1,1,7.796
2025-01-11 05:00:00,1,1,8.174
2025-01-11 06:00:00,1,1,6.529
2025-01-11 07:00:00,1,1,9.092
2025-01-11 08:00:00,1,1,29.529
2025-01-11 09:00:00,1,1,23.85
2025-01-11 10:00:00,1,1,29.431
2025-01-11 11:00:00,1,1,24.386
2025-01-11 12:00:00,1,1,28.649
2025-01-11 13:00:00,1,1,24.901
2025-01-11 14:00:00,1,1,26.853
2025-01-11 15:00:00,1,1,24.497
2025-01-11 16:00:00,1,1,22.43
2025-01-11 17:00:00,1,1,27.122
2025-01-11 18:00:00,1,1,23.967
2025-01-11 19:00:00,1,1,6.463
2025-01-11 20:00:00,1,1,6.741
2025-01-11 21:00:00,1,1,7.827
2025-01-11 22:00:00,1,1,8.095
2025-01-11 23:00:00,1,1,6.572
2025-01-12 00:00:00,1,1,6.408
2025-01-12 01:00:00,1,1,6.128
2025-01-12 02:00:00,1,1,8.821
2025-01-12 03:00:00,1,1,6.503
2025-01-12 04:00:00,1,1,6.634
2025-01-12 05:00:00,1,1,8.397
2025-01-12 06:00:00,1,1,7.76
2025-01-12 07:00:00,1,1,9.018
2025-01-12 08:00:00,1,1,21.041
2025-01-12 09:00:00,1,1,23.766
2025-01-12 10:00:00,1,1,23.806
2025-01-12 11:00:00,1,1,29.295
2025-01-12 12:00:00,1,1,22.168
2025-01-12 13:00:00,1,1,29.045
2025-01-12 14:00:00,1,1,22.025
2025-01-12 15:00:00,1,1,27.454
2025-01-12 16:00:00,1,1,24.056
2025-01-12 17:00:00,1,1,24.369
2025-01-12 18:00:00,1,1,25.416
2025-01-12 19:00:00,1,1,8.242
2025-01-12 20:00:00,1,1,6.898
2025-01-12 21:00:00,1,1,7.911
2025-01-12 22:00:00,1,1,7.05
2025-01-12 23:00:00,1,1,6.299
2025-01-13 00:00:00,1,1,7.162
2025-01-13 01:00:00,1,1,8.205
2025-01-13 02:00:00,1,1,8.109
2025-01-13 03:00:00,1,1,8.215
2025-01-13 04:00:00,1,1,6.752
2025-01-13 05:00:00,1,1,7.748
2025-01-13 06:00:00,1,1,8.949
2025-01-13 07:00:00,1,1,8.716
2025-01-13 08:00:00,1,1,22.482
2025-01-13 09:00:00,1,1,30.453
2025-01-13 10:00:00,1,1,29.413
2025-01-13 11:00:00,1,1,27.222
2025-01-13 12:00:00,1,1,25.019
2025-01-13 13:00:00,1,1,28.788
2025-01-13 14:00:00,1,1,28.839
2025-01-13 15:00:00,1,1,22.725
2025-01-13 16:00:00,1,1,28.726
2025-01-13 17:00:00,1,1,24.179
2025-01-13 18:00:00,1,1,22.732
2025-01-13 19:00:00,1,1,6.843
2025-01-13 20:00:00,1,1,6.626
2025-01-13 21:00:00,1,1,7.836
2025-01-13 22:00:00,1,1,6.393
2025-01-13 23:00:00,1,1,7.025
2025-01-14 00:00:00,1,1,7.253
2025-01-14 01:00:00,1,1,6.621
2025-01-14 02:00:00,1,1,7.949
2025-01-14 03:00:00,1,1,8.922
2025-01-14 04:00:00,1,1,7.002
2025-01-14 05:00:00,1,1,7.283
2025-01-14 06:00:00,1,1,8.732
2025-01-14 07:00:00,1,1,7.268
2025-01-14 08:00:00,1,1,30.297
2025-01-14 09:00:00,1,1,30.132
2025-01-14 10:00:00,1,1,21.903
2025-01-14 11:00:00,1,1,21.281
2025-01-14 12:00:00,1,1,25.71
2025-01-14 13:00:00,1,1,28.028
2025-01-14 14:00:00,1,1,22.546
2025-01-14 15:00:00,1,1,26.816
2025-01-14 16:00:00,1,1,21.404
2025-01-14 17:00:00,1,1,24.996
2025-01-14 18:00:00,1,1,27.532
2025-01-14 19:00:00,1,1,6.891
2025-01-14 20:00:00,1,1,6.352
2025-01-14 21:00:00,1,1,6.33
2025-01-14 22:00:00,1,1,7.778
2025-01-14 23:00:00,1,1,8.078
2025-01-15 00:00:00,1,1,6.697
2025-01-15 01:00:00,1,1,8.553
2025-01-15 02:00:00,1,1,6.177
2025-01-15 03:00:00,1,1,6.375
2025-01-15 04:00:00,1,1,8.852
2025-01-15 05:00:00,1,1,8.012
2025-01-15 06:00:00,1,1,6.173
2025-01-15 07:00:00,1,1,7.136
2025-01-15 08:00:00,1,1,25.884
2025-01-15 09:00:00,1,1,22.054
2025-01-15 10:00:00,1,1,21.589
2025-01-15 11:00:00,1,1,24.166
2025-01-15 12:00:00,1,1,26.631
2025-01-15 13:00:00,1,1,29.568
2025-01-15 14:00:00,1,1,23.525
2025-01-15 15:00:00,1,1,23.399
2025-01-15 16:00:00,1,1,28.504
2025-01-15 17:00:00,1,1,27.989
2025-01-15 18:00:00,1,1,26.105
2025-01-15 19:00:00,1,1,8.918
2025-01-15 20:00:00,1,1,7.115
2025-01-15 21:00:00,1,1,7.0
2025-01-15 22:00:00,1,1,7.785
2025-01-15 23:00:00,1,1,8.807
2025-01-16 00:00:00,1,1,7.102
2025-01-16 01:00:00,1,1,7.533
2025-01-16 02:00:00,1,1,8.014
2025-01-16 03:00:00,1,1,6.81
2025-01-16 04:00:00,1,1,6.383
2025-01-16 05:00:00,1,1,6.132
2025-01-16 06:00:00,1,1,8.27
2025-01-16 07:00:00,1,1,7.835
2025-01-16 08:00:00,1,1,30.229
2025-01-16 09:00:00,1,1,20.731
2025-01-16 10:00:00,1,1,25.837
2025-01-16 11:00:00,1,1,29.633
2025-01-16 12:00:00,1,1,27.981
2025-01-16 13:00:00,1,1,25.465
2025-01-16 14:00:00,1,1,28.833
2025-01-16 15:00:00,1,1,23.426
2025-01-16 16:00:00,1,1,28.825
2025-01-16 17:00:00,1,1,21.999
2025-01-16 18:00:00,1,1,27.298
2025-01-16 19:00:00,1,1,8.928
2025-01-16 20:00:00,1,1,7.413
2025-01-16 21:00:00,1,1,7.41
2025-01-16 22:00:00,1,1,8.965
2025-01-16 23:00:00,1,1,7.377
2025-01-17 00:00:00,1,1,7.041
2025-01-17 01:00:00,1,1,8.703
2025-01-17 02:00:00,1,1,7.332
2025-01-17 03:00:00,1,1,8.048
2025-01-17 04:00:00,1,1,6.366
2025-01-17 05:00:00,1,1,7.537
2025-01-17 06:00:00,1,1,8.081
2025-01-17 07:00:00,1,1,7.833
2025-01-17 08:00:00,1,1,23.007
2025-01-17 09:00:00,1,1,30.374
2025-01-17 10:00:00,1,1,21.362
2025-01-17 11:00:00,1,1,20.819
2025-01-17 12:00:00,1,1,20.917
2025-01-17 13:00:00,1,1,28.685
2025-01-17 14:00:00,1,1,27.333
2025-01-17 15:00:00,1,1,23.141
2025-01-17 16:00:00,1,1,25.164
2025-01-17 17:00:00,1,1,27.385
2025-01-17 18:00:00,1,1,22.404
2025-01-17 19:00:00,1,1,6.368
2025-01-17 20:00:00,1,1,8.429
2025-01-17 21:00:00,1,1,6.612
2025-01-17 22:00:00,1,1,7.292
2025-01-17 23:00:00,1,1,6.118
2025-01-18 00:00:00,1,1,8.793
2025-01-18 01:00:00,1,1,8.533
2025-01-18 02:00:00,1,1,7.666
2025-01-18 03:00:00,1,1,8.508
2025-01-18 04:00:00,1,1,8.397
2025-01-18 05:00:00,1,1,9.023
2025-01-18 06:00:00,1,1,7.086
2025-01-18 07:00:00,1,1,8.515
2025-01-18 08:00:00,1,1,29.285
2025-01-18 09:00:00,1,1,23.717
2025-01-18 10:00:00,1,1,28.161
2025-01-18 11:00:00,1,1,22.05
2025-01-18 12:00:00,1,1,26.438
2025-01-18 13:00:00,1,1,23.388
2025-01-18 14:00:00,1,1,26.433
2025-01-18 15:00:00,1,1,21.941
2025-01-18 16:00:00,1,1,23.393
2025-01-18 17:00:00,1,1,26.529
2025-01-18 18:00:00,1,1,22.485
2025-01-18 19:00:00,1,1,7.948
2025-01-18 20:00:00,1,1,7.762
2025-01-18 21:00:00,1,1,7.716
2025-01-18 22:00:00,1,1,7.664
2025-01-18 23:00:00,1,1,8.671
2025-01-19 00:00:00,1,1,7.611
2025-01-19 01:00:00,1,1,9.091
2025-01-19 02:00:00,1,1,8.484
2025-01-19 03:00:00,1,1,6.456
2025-01-19 04:00:00,1,1,7.122
2025-01-19 05:00:00,1,1,6.924
2025-01-19 06:00:00,1,1,7.043
2025-01-19 07:00:00,1,1,8.557
2025-01-19 08:00:00,1,1,29.333
2025-01-19 09:00:00,1,1,25.618
2025-01-19 10:00:00,1,1,23.704
2025-01-19 11:00:00,1,1,29.302
2025-01-19 12:00:00,1,1,28.383
2025-01-19 13:00:00,1,1,24.2
2025-01-19 14:00:00,1,1,24.803
2025-01-19 15:00:00,1,1,29.345
2025-01-19 16:00:00,1,1,21.269
2025-01-19 17:00:00,1,1,28.33
2025-01-19 18:00:00,1,1,24.06
2025-01-19 19:00:00,1,1,6.128
2025-01-19 20:00:00,1,1,8.967
2025-01-19 21:00:00,1,1,6.921
2025-01-19 22:00:00,1,1,6.795
2025-01-19 23:00:00,1,1,6.144
2025-01-20 00:00:00,1,1,8.812
2025-01-20 01:00:00,1,1,6.371
2025-01-20 02:00:00,1,1,6.166
2025-01-20 03:00:00,1,1,8.483
2025-01-20 04:00:00,1,1,9.08
2025-01-20 05:00:00,1,1,8.815
2025-01-20 06:00:00,1,1,7.99
2025-01-20 07:00:00,1,1,7.134
2025-01-20 08:00:00,1,1,30.391
2025-01-20 09:00:00,1,1,26.832
2025-01-20 10:00:00,1,1,26.108
2025-01-20 11:00:00,1,1,24.572
2025-01-20 12:00:00,1,1,23.746
2025-01-20 13:00:00,1,1,23.959
2025-01-20 14:00:00,1,1,28.963
2025-01-20 15:00:00,1,1,24.675
2025-01-20 16:00:00,1,1,28.978
2025-01-20 17:00:00,1,1,22.157
2025-01-20 18:00:00,1,1,21.023
2025-01-20 19:00:00,1,1,6.533
2025-01-20 20:00:00,1,1,6.616
2025-01-20 21:00:00,1,1,6.976
2025-01-20 22:00:00,1,1,7.733
2025-01-20 23:00:00,1,1,7.759
2025-01-21 00:00:00,1,1,6.922
2025-01-21 01:00:00,1,1,6.295
2025-01-21 02:00:00,1,1,8.734
2025-01-21 03:00:00,1,1,6.846
2025-01-21 04:00:00,1,1,8.384
2025-01-21 05:00:00,1,1,7.213
2025-01-21 06:00:00,1,1,9.136
2025-01-21 07:00:00,1,1,8.383
2025-01-21 08:00:00,1,1,27.789
2025-01-21 09:00:00,1,1,28.461
2025-01-21 10:00:00,1,1,25.269
2025-01-21 11:00:00,1,1,29.443
2025-01-21 12:00:00,1,1,21.835
2025-01-21 13:00:00,1,1,22.32
2025-01-21 14:00:00,1,1,28.642
2025-01-21 15:00:00,1,1,25.781
2025-01-21 16:00:00,1,1,28.879
2025-01-21 17:00:00,1,1,28.272
2025-01-21 18:00:00,1,1,27.946
2025-01-21 19:00:00,1,1,8.319
2025-01-21 20:00:00,1,1,9.005
2025-01-21 21:00:00,1,1,6.132
2025-01-21 22:00:00,1,1,8.915
2025-01-21 23:00:00,1,1,8.562
2025-01-22 00:00:00,1,1,6.87
2025-01-22 01:00:00,1,1,6.106
2025-01-22 02:00:00,1,1,7.078
2025-01-22 03:00:00,1,1,7.04
2025-01-22 04:00:00,1,1,8.588
2025-01-22 05:00:00,1,1,8.738
2025-01-22 06:00:00,1,1,7.612
2025-01-22 07:00:00,1,1,7.048
2025-01-22 08:00:00,1,1,26.854
2025-01-22 09:00:00,1,1,26.678
2025-01-22 10:00:00,1,1,22.592
2025-01-22 11:00:00,1,1,29.368
2025-01-22 12:00:00,1,1,24.98
2025-01-22 13:00:00,1,1,28.781
2025-01-22 14:00:00,1,1,27.269
2025-01-22 15:00:00,1,1,27.729
2025-01-22 16:00:00,1,1,21.935
2025-01-22 17:00:00,1,1,23.828
2025-01-22 18:00:00,1,1,26.6
2025-01-22 19:00:00,1,1,7.719
2025-01-22 20:00:00,1,1,8.495
2025-01-22 21:00:00,1,1,8.294
2025-01-22 22:00:00,1,1,8.544
2025-01-22 23:00:00,1,1,7.384
2025-01-23 00:00:00,1,1,7.193
2025-01-23 01:00:00,1,1,7.268
2025-01-23 02:00:00,1,1,8.446
2025-01-23 03:00:00,1,1,7.445
2025-01-23 04:00:00,1,1,8.519
2025-01-23 05:00:00,1,1,6.727
2025-01-23 06:00:00,1,1,8.988
2025-01-23 07:00:00,1,1,9.005
2025-01-23 08:00:00,1,1,24.329
2025-01-23 09:00:00,1,1,22.188
2025-01-23 10:00:00,1,1,30.366
2025-01-23 11:00:00,1,1,29.347
2025-01-23 12:00:00,1,1,21.12
2025-01-23 13:00:00,1,1,24.779
2025-01-23 14:00:00,1,1,25.496
2025-01-23 15:00:00,1,1,23.727
2025-01-23 16:00:00,1,1,27.895
2025-01-23 17:00:00,1,1,24.287
2025-01-23 18:00:00,1,1,20.716
2025-01-23 19:00:00,1,1,8.296
2025-01-23 20:00:00,1,1,8.194
2025-01-23 21:00:00,1,1,6.438
2025-01-23 22:00:00,1,1,6.216
2025-01-23 23:00:00,1,1,7.308
2025-01-24 00:00:00,1,1,6.236
2025-01-24 01:00:00,1,1,8.319
2025-01-24 02:00:00,1,1,6.919
2025-01-24 03:00:00,1,1,7.626
2025-01-24 04:00:00,1,1,6.582
2025-01-24 05:00:00,1,1,6.857
2025-01-24 06:00:00,1,1,6.997
2025-01-24 07:00:00,1,1,8.077
2025-01-24 08:00:00,1,1,30.478
2025-01-24 09:00:00,1,1,21.798
2025-01-24 10:00:00,1,1,22.771
2025-01-24 11:00:00,1,1,29.098
2025-01-24 12:00:00,1,1,21.937
2025-01-24 13:00:00,1,1,24.974
2025-01-24 14:00:00,1,1,29.623
2025-01-24 15:00:00,1,1,20.839
2025-01-24 16:00:00,1,1,30.27
2025-01-24 17:00:00,1,1,23.999
2025-01-24 18:00:00,1,1,25.663
2025-01-24 19:00:00,1,1,7.305
2025-01-24 20:00:00,1,1,6.636
2025-01-24 21:00:00,1,1,9.137
2025-01-24 22:00:00,1,1,7.795
2025-01-24 23:00:00,1,1,6.888
2025-01-25 00:00:00,1,1,7.359
2025-01-25 01:00:00,1,1,7.656
2025-01-25 02:00:00,1,1,7.148
2025-01-25 03:00:00,1,1,6.475
2025-01-25 04:00:00,1,1,6.942
2025-01-25 05:00:00,1,1,7.262
2025-01-25 06:00:00,1,1,7.799
2025-01-25 07:00:00,1,1,7.616
2025-01-25 08:00:00,1,1,21.245
2025-01-25 09:00:00,1,1,24.631
2025-01-25 10:00:00,1,1,22.064
2025-01-25 11:00:00,1,1,28.989
2025-01-25 12:00:00,1,1,21.634
2025-01-25 13:00:00,1,1,21.243
2025-01-25 14:00:00,1,1,26.158
2025-01-25 15:00:00,1,1,20.383
2025-01-25 16:00:00,1,1,23.326
2025-01-25 17:00:00,1,1,24.232
2025-01-25 18:00:00,1,1,29.301
2025-01-25 19:00:00,1,1,6.364
2025-01-25 20:00:00,1,1,7.877
2025-01-25 21:00:00,1,1,7.405
2025-01-25 22:00:00,1,1,6.436
2025-01-25 23:00:00,1,1,7.254
2025-01-26 00:00:00,1,1,6.884
2025-01-26 01:00:00,1,1,6.991
2025-01-26 02:00:00,1,1,9.041
2025-01-26 03:00:00,1,1,7.237
2025-01-26 04:00:00,1,1,8.283
2025-01-26 05:00:00,1,1,7.218
2025-01-26 06:00:00,1,1,7.684
2025-01-26 07:00:00,1,1,6.498
2025-01-26 08:00:00,1,1,26.722
2025-01-26 09:00:00,1,1,26.141
2025-01-26 10:00:00,1,1,21.113
2025-01-26 11:00:00,1,1,27.122
2025-01-26 12:00:00,1,1,23.291
2025-01-26 13:00:00,1,1,20.722
2025-01-26 14:00:00,1,1,25.782
2025-01-26 15:00:00,1,1,27.261
2025-01-26 16:00:00,1,1,22.895
2025-01-26 17:00:00,1,1,21.32
2025-01-26 18:00:00,1,1,22.491
2025-01-26 19:00:00,1,1,6.745
2025-01-26 20:00:00,1,1,6.767
2025-01-26 21:00:00,1,1,6.268
2025-01-26 22:00:00,1,1,8.252
2025-01-26 23:00:00,1,1,6.458
2025-01-27 00:00:00,1,1,7.308
2025-01-27 01:00:00,1,1,7.128
2025-01-27 02:00:00,1,1,7.81
2025-01-27 03:00:00,1,1,8.256
2025-01-27 04:00:00,1,1,7.462
2025-01-27 05:00:00,1,1,6.223
2025-01-27 06:00:00,1,1,6.202
2025-01-27 07:00:00,1,1,8.537
2025-01-27 08:00:00,1,1,28.71
2025-01-27 09:00:00,1,1,28.772
2025-01-27 10:00:00,1,1,24.33
2025-01-27 11:00:00,1,1,29.386
2025-01-27 12:00:00,1,1,24.399
2025-01-27 13:00:00,1,1,29.989
2025-01-27 14:00:00,1,1,22.946
2025-01-27 15:00:00,1,1,22.425
2025-01-27 16:00:00,1,1,24.413
2025-01-27 17:00:00,1,1,25.923
2025-01-27 18:00:00,1,1,24.865
2025-01-27 19:00:00,1,1,6.249
2025-01-27 20:00:00,1,1,9.122
2025-01-27 21:00:00,1,1,7.338
2025-01-27 22:00:00,1,1,8.154
2025-01-27 23:00:00,1,1,6.248
2025-01-28 00:00:00,1,1,7.734
2025-01-28 01:00:00,1,1,8.497
2025-01-28 02:00:00,1,1,6.322
2025-01-28 03:00:00,1,1,8.75
2025-01-28 04:00:00,1,1,7.994
2025-01-28 05:00:00,1,1,8.22
2025-01-28 06:00:00,1,1,6.759
2025-01-28 07:00:00,1,1,7.324
2025-01-28 08:00:00,1,1,30.021
2025-01-28 09:00:00,1,1,22.014
2025-01-28 10:00:00,1,1,21.628
2025-01-28 11:00:00,1,1,22.606
2025-01-28 12:00:00,1,1,26.26
2025-01-28 13:00:00,1,1,21.867
2025-01-28 14:00:00,1,1,26.73
2025-01-28 15:00:00,1,1,22.78
