campus_id,meter_id,timestamp,consumption,demand_kW,demand_kVA
1,999,2025-01-08 15:00:00,113.547,102.19,107.87
1,999,2025-01-08 16:00:00,102.884,92.6,97.74
1,999,2025-01-08 17:00:00,107.172,96.45,101.81
1,999,2025-01-08 18:00:00,111.882,100.69,106.29
1,999,2025-01-08 19:00:00,30.883000000000003,27.79,29.34
1,999,2025-01-08 20:00:00,28.889,26.0,27.44
1,999,2025-01-08 21:00:00,27.918,25.13,26.52
1,999,2025-01-08 22:00:00,28.897,26.01,27.45
1,999,2025-01-08 23:00:00,29.494999999999997,26.55,28.02
1,999,2025-01-09 00:00:00,34.543,31.09,32.82
1,999,2025-01-09 01:00:00,28.377,25.54,26.96
1,999,2025-01-09 02:00:00,32.438,29.19,30.82
1,999,2025-01-09 03:00:00,32.359,29.12,30.74
1,999,2025-01-09 04:00:00,30.198999999999998,27.18,28.69
1,999,2025-01-09 05:00:00,28.425,25.58,27.0
1,999,2025-01-09 06:00:00,30.143,27.13,28.64
1,999,2025-01-09 07:00:00,33.463,30.12,31.79
1,999,2025-01-09 08:00:00,100.39500000000001,90.36,95.38
1,999,2025-01-09 09:00:00,104.999,94.5,99.75
1,999,2025-01-09 10:00:00,89.357,80.42,84.89
1,999,2025-01-09 11:00:00,105.061,94.55,99.81
1,999,2025-01-09 12:00:00,101.746,91.57,96.66
1,999,2025-01-09 13:00:00,112.83,101.55,107.19
1,999,2025-01-09 14:00:00,101.905,91.71,96.81
1,999,2025-01-09 15:00:00,108.191,97.37,102.78
1,999,2025-01-09 16:00:00,98.47999999999999,88.63,93.56
1,999,2025-01-09 17:00:00,100.174,90.16,95.17
1,999,2025-01-09 18:00:00,100.05799999999999,90.05,95.06
1,999,2025-01-09 19:00:00,27.982999999999997,25.18,26.58
1,999,2025-01-09 20:00:00,32.435,29.19,30.81
1,999,2025-01-09 21:00:00,32.04,28.84,30.44
1,999,2025-01-09 22:00:00,30.665999999999997,27.6,29.13
1,999,2025-01-09 23:00:00,30.25,27.22,28.74
1,999,2025-01-10 00:00:00,30.465000000000003,27.42,28.94
1,999,2025-01-10 01:00:00,28.54,25.69,27.11
1,999,2025-01-10 02:00:00,31.856,28.67,30.26
1,999,2025-01-10 03:00:00,30.319,27.29,28.8
1,999,2025-01-10 04:00:00,33.992999999999995,30.59,32.29
1,999,2025-01-10 05:00:00,31.772,28.59,30.18
1,999,2025-01-10 06:00:00,30.846,27.76,29.3
1,999,2025-01-10 07:00:00,32.313,29.08,30.7
1,999,2025-01-10 08:00:00,102.82,92.54,97.68
1,999,2025-01-10 09:00:00,94.208,84.79,89.5
1,999,2025-01-10 10:00:00,97.396,87.66,92.53
1,999,2025-01-10 11:00:00,92.52799999999999,83.28,87.9
1,999,2025-01-10 12:00:00,91.681,82.51,87.1
1,999,2025-01-10 13:00:00,101.127,91.01,96.07
1,999,2025-01-10 14:00:00,103.792,93.41,98.6
1,999,2025-01-10 15:00:00,105.193,94.67,99.93
1,999,2025-01-10 16:00:00,109.638,98.67,104.16
1,999,2025-01-10 17:00:00,106.471,95.82,101.15
1,999,2025-01-10 18:00:00,112.57300000000001,101.32,106.94
1,999,2025-01-10 19:00:00,29.347,26.41,27.88
1,999,2025-01-10 20:00:00,30.178,27.16,28.67
1,999,2025-01-10 21:00:00,29.817999999999998,26.84,28.33
1,999,2025-01-10 22:00:00,34.073,30.67,32.37
1,999,2025-01-10 23:00:00,30.025,27.02,28.52
1,999,2025-01-11 00:00:00,32.723,29.45,31.09
1,999,2025-01-11 01:00:00,30.948999999999998,27.85,29.4
1,999,2025-01-11 02:00:00,32.374,29.14,30.76
1,999,2025-01-11 03:00:00,30.014,27.01,28.51
1,999,2025-01-11 04:00:00,29.433,26.49,27.96
1,999,2025-01-11 05:00:00,32.808,29.53,31.17
1,999,2025-01-11 06:00:00,32.043,28.84,30.44
1,999,2025-01-11 07:00:00,32.278,29.05,30.66
1,999,2025-01-11 08:00:00,104.144,93.73,98.94
1,999,2025-01-11 09:00:00,93.074,83.77,88.42
1,999,2025-01-11 10:00:00,104.971,94.47,99.72
1,999,2025-01-11 11:00:00,106.30499999999999,95.67,100.99
1,999,2025-01-11 12:00:00,109.62,98.66,104.14
1,999,2025-01-11 13:00:00,105.08,94.57,99.83
1,999,2025-01-11 14:00:00,109.22,98.3,103.76
1,999,2025-01-11 15:00:00,93.277,83.95,88.61
1,999,2025-01-11 16:00:00,107.2,96.48,101.84
1,999,2025-01-11 17:00:00,111.18700000000001,100.07,105.63
1,999,2025-01-11 18:00:00,109.13,98.22,103.67
1,999,2025-01-11 19:00:00,30.964,27.87,29.42
1,999,2025-01-11 20:00:00,27.506,24.76,26.13
1,999,2025-01-11 21:00:00,32.518,29.27,30.89
1,999,2025-01-11 22:00:00,28.71,25.84,27.27
1,999,2025-01-11 23:00:00,28.205,25.38,26.79
1,999,2025-01-12 00:00:00,29.443,26.5,27.97
1,999,2025-01-12 01:00:00,28.952,26.06,27.5
1,999,2025-01-12 02:00:00,30.878999999999998,27.79,29.34
1,999,2025-01-12 03:00:00,29.125999999999998,26.21,27.67
1,999,2025-01-12 04:00:00,31.099,27.99,29.54
1,999,2025-01-12 05:00:00,31.709000000000003,28.54,30.12
1,999,2025-01-12 06:00:00,28.214,25.39,26.8
1,999,2025-01-12 07:00:00,31.111,28.0,29.56
1,999,2025-01-12 08:00:00,95.52799999999999,85.98,90.75
1,999,2025-01-12 09:00:00,96.847,87.16,92.0
1,999,2025-01-12 10:00:00,104.0,93.6,98.8
1,999,2025-01-12 11:00:00,116.115,104.5,110.31
1,999,2025-01-12 12:00:00,102.069,91.86,96.97
1,999,2025-01-12 13:00:00,110.97800000000001,99.88,105.43
1,999,2025-01-12 14:00:00,102.108,91.9,97.0
1,999,2025-01-12 15:00:00,105.73599999999999,95.16,100.45
1,999,2025-01-12 16:00:00,92.38,83.14,87.76
1,999,2025-01-12 17:00:00,109.398,98.46,103.93
1,999,2025-01-12 18:00:00,99.517,89.57,94.54
1,999,2025-01-12 19:00:00,33.943,30.55,32.25
1,999,2025-01-12 20:00:00,31.261,28.13,29.7
1,999,2025-01-12 21:00:00,28.964,26.07,27.52
1,999,2025-01-12 22:00:00,27.334,24.6,25.97
1,999,2025-01-12 23:00:00,30.403,27.36,28.88
1,999,2025-01-13 00:00:00,33.501999999999995,30.15,31.83
1,999,2025-01-13 01:00:00,32.541,29.29,30.91
1,999,2025-01-13 02:00:00,33.251,29.93,31.59
1,999,2025-01-13 03:00:00,29.6,26.64,28.12
1,999,2025-01-13 04:00:00,30.477,27.43,28.95
1,999,2025-01-13 05:00:00,29.023,26.12,27.57
1,999,2025-01-13 06:00:00,33.64,30.28,31.96
1,999,2025-01-13 07:00:00,34.102000000000004,30.69,32.4
1,999,2025-01-13 08:00:00,102.007,91.81,96.91
1,999,2025-01-13 09:00:00,107.76599999999999,96.99,102.38
1,999,2025-01-13 10:00:00,118.90299999999999,107.01,112.96
1,999,2025-01-13 11:00:00,108.248,97.42,102.84
1,999,2025-01-13 12:00:00,101.55,91.4,96.47
1,999,2025-01-13 13:00:00,116.28800000000001,104.66,110.47
1,999,2025-01-13 14:00:00,113.096,101.79,107.44
1,999,2025-01-13 15:00:00,102.92,92.63,97.77
1,999,2025-01-13 16:00:00,107.24000000000001,96.52,101.88
1,999,2025-01-13 17:00:00,103.443,93.1,98.27
1,999,2025-01-13 18:00:00,91.594,82.43,87.01
1,999,2025-01-13 19:00:00,30.174,27.16,28.67
1,999,2025-01-13 20:00:00,27.986,25.19,26.59
1,999,2025-01-13 21:00:00,31.134999999999998,28.02,29.58
1,999,2025-01-13 22:00:00,29.731,26.76,28.24
1,999,2025-01-13 23:00:00,27.109,24.4,25.75
1,999,2025-01-14 00:00:00,31.978,28.78,30.38
1,999,2025-01-14 01:00:00,29.876,26.89,28.38
1,999,2025-01-14 02:00:00,31.479,28.33,29.91
1,999,2025-01-14 03:00:00,33.824,30.44,32.13
1,999,2025-01-14 04:00:00,27.656,24.89,26.27
1,999,2025-01-14 05:00:00,29.931000000000004,26.94,28.43
1,999,2025-01-14 06:00:00,33.722,30.35,32.04
1,999,2025-01-14 07:00:00,31.521,28.37,29.94
1,999,2025-01-14 08:00:00,102.691,92.42,97.56
1,999,2025-01-14 09:00:00,107.768,96.99,102.38
1,999,2025-01-14 10:00:00,87.239,78.52,82.88
1,999,2025-01-14 11:00:00,95.162,85.65,90.4
1,999,2025-01-14 12:00:00,103.19,92.87,98.03
1,999,2025-01-14 13:00:00,94.176,84.76,89.47
1,999,2025-01-14 14:00:00,99.451,89.51,94.48
1,999,2025-01-14 15:00:00,102.949,92.65,97.8
1,999,2025-01-14 16:00:00,103.26599999999999,92.94,98.1
1,999,2025-01-14 17:00:00,100.323,90.29,95.31
1,999,2025-01-14 18:00:00,108.894,98.0,103.45
1,999,2025-01-14 19:00:00,33.328,30.0,31.66
1,999,2025-01-14 20:00:00,29.866,26.88,28.37
1,999,2025-01-14 21:00:00,32.515,29.26,30.89
1,999,2025-01-14 22:00:00,31.916999999999998,28.73,30.32
1,999,2025-01-14 23:00:00,31.412,28.27,29.84
1,999,2025-01-15 00:00:00,30.463,27.42,28.94
1,999,2025-01-15 01:00:00,34.016999999999996,30.62,32.32
1,999,2025-01-15 02:00:00,30.747999999999998,27.67,29.21
1,999,2025-01-15 03:00:00,30.369,27.33,28.85
1,999,2025-01-15 04:00:00,32.494,29.24,30.87
1,999,2025-01-15 05:00:00,31.139000000000003,28.03,29.58
1,999,2025-01-15 06:00:00,29.744,26.77,28.26
1,999,2025-01-15 07:00:00,29.29,26.36,27.83
1,999,2025-01-15 08:00:00,95.172,85.65,90.41
1,999,2025-01-15 09:00:00,106.33099999999999,95.7,101.01
1,999,2025-01-15 10:00:00,100.267,90.24,95.25
1,999,2025-01-15 11:00:00,108.095,97.29,102.69
1,999,2025-01-15 12:00:00,100.021,90.02,95.02
1,999,2025-01-15 13:00:00,107.368,96.63,102.0
1,999,2025-01-15 14:00:00,88.607,79.75,84.18
1,999,2025-01-15 15:00:00,106.85300000000001,96.17,101.51
1,999,2025-01-15 16:00:00,92.662,83.4,88.03
1,999,2025-01-15 17:00:00,106.961,96.26,101.61
1,999,2025-01-15 18:00:00,113.49100000000001,102.14,107.82
1,999,2025-01-15 19:00:00,33.632,30.27,31.95
1,999,2025-01-15 20:00:00,33.846000000000004,30.46,32.15
1,999,2025-01-15 21:00:00,30.795,27.72,29.26
1,999,2025-01-15 22:00:00,32.043,28.84,30.44
1,999,2025-01-15 23:00:00,32.013000000000005,28.81,30.41
1,999,2025-01-16 00:00:00,26.861,24.17,25.52
1,999,2025-01-16 01:00:00,33.102000000000004,29.79,31.45
1,999,2025-01-16 02:00:00,29.775,26.8,28.29
1,999,2025-01-16 03:00:00,30.293,27.26,28.78
1,999,2025-01-16 04:00:00,30.427,27.38,28.91
1,999,2025-01-16 05:00:00,25.558,23.0,24.28
1,999,2025-01-16 06:00:00,31.391,28.25,29.82
1,999,2025-01-16 07:00:00,33.164,29.85,31.51
1,999,2025-01-16 08:00:00,98.22,88.4,93.31
1,999,2025-01-16 09:00:00,108.059,97.25,102.66
1,999,2025-01-16 10:00:00,113.34100000000001,102.01,107.67
1,999,2025-01-16 11:00:00,105.189,94.67,99.93
1,999,2025-01-16 12:00:00,111.683,100.51,106.1
1,999,2025-01-16 13:00:00,103.029,92.73,97.88
1,999,2025-01-16 14:00:00,97.604,87.84,92.72
1,999,2025-01-16 15:00:00,107.45400000000001,96.71,102.08
1,999,2025-01-16 16:00:00,102.84700000000001,92.56,97.7
1,999,2025-01-16 17:00:00,103.58500000000001,93.23,98.41
1,999,2025-01-16 18:00:00,102.68599999999999,92.42,97.55
1,999,2025-01-16 19:00:00,34.131,30.72,32.42
1,999,2025-01-16 20:00:00,30.128,27.12,28.62
1,999,2025-01-16 21:00:00,27.531,24.78,26.15
1,999,2025-01-16 22:00:00,29.413,26.47,27.94
1,999,2025-01-16 23:00:00,28.267,25.44,26.85
1,999,2025-01-17 00:00:00,29.980999999999998,26.98,28.48
1,999,2025-01-17 01:00:00,31.7,28.53,30.12
1,999,2025-01-17 02:00:00,33.009,29.71,31.36
1,999,2025-01-17 03:00:00,32.762,29.49,31.12
1,999,2025-01-17 04:00:00,31.219,28.1,29.66
1,999,2025-01-17 05:00:00,29.784,26.81,28.29
1,999,2025-01-17 06:00:00,32.19,28.97,30.58
1,999,2025-01-17 07:00:00,31.854,28.67,30.26
1,999,2025-01-17 08:00:00,95.983,86.38,91.18
1,999,2025-01-17 09:00:00,114.31299999999999,102.88,108.6
1,999,2025-01-17 10:00:00,105.441,94.9,100.17
1,999,2025-01-17 11:00:00,103.46600000000001,93.12,98.29
1,999,2025-01-17 12:00:00,95.243,85.72,90.48
1,999,2025-01-17 13:00:00,109.675,98.71,104.19
1,999,2025-01-17 14:00:00,95.497,85.95,90.72
1,999,2025-01-17 15:00:00,101.81099999999999,91.63,96.72
1,999,2025-01-17 16:00:00,103.321,92.99,98.15
1,999,2025-01-17 17:00:00,116.418,104.78,110.6
1,999,2025-01-17 18:00:00,93.537,84.18,88.86
1,999,2025-01-17 19:00:00,29.016,26.11,27.57
1,999,2025-01-17 20:00:00,33.677,30.31,31.99
1,999,2025-01-17 21:00:00,31.57,28.41,29.99
1,999,2025-01-17 22:00:00,31.52,28.37,29.94
1,999,2025-01-17 23:00:00,31.154,28.04,29.6
1,999,2025-01-18 00:00:00,34.328,30.9,32.61
1,999,2025-01-18 01:00:00,29.323999999999998,26.39,27.86
1,999,2025-01-18 02:00:00,30.274,27.25,28.76
1,999,2025-01-18 03:00:00,32.515,29.26,30.89
1,999,2025-01-18 04:00:00,31.448999999999998,28.3,29.88
1,999,2025-01-18 05:00:00,34.69,31.22,32.96
1,999,2025-01-18 06:00:00,30.488,27.44,28.96
1,999,2025-01-18 07:00:00,32.064,28.86,30.46
1,999,2025-01-18 08:00:00,117.457,105.71,111.58
1,999,2025-01-18 09:00:00,88.964,80.07,84.52
1,999,2025-01-18 10:00:00,95.40899999999999,85.87,90.64
1,999,2025-01-18 11:00:00,99.048,89.14,94.1
1,999,2025-01-18 12:00:00,93.25200000000001,83.93,88.59
1,999,2025-01-18 13:00:00,94.944,85.45,90.2
1,999,2025-01-18 14:00:00,97.186,87.47,92.33
1,999,2025-01-18 15:00:00,108.027,97.22,102.63
1,999,2025-01-18 16:00:00,97.312,87.58,92.45
1,999,2025-01-18 17:00:00,100.764,90.69,95.73
1,999,2025-01-18 18:00:00,105.521,94.97,100.24
1,999,2025-01-18 19:00:00,31.079,27.97,29.53
1,999,2025-01-18 20:00:00,28.905,26.01,27.46
1,999,2025-01-18 21:00:00,29.937,26.94,28.44
1,999,2025-01-18 22:00:00,29.425,26.48,27.95
1,999,2025-01-18 23:00:00,32.658,29.39,31.03
1,999,2025-01-19 00:00:00,32.342,29.11,30.72
1,999,2025-01-19 01:00:00,30.839,27.76,29.3
1,999,2025-01-19 02:00:00,30.273,27.25,28.76
1,999,2025-01-19 03:00:00,30.085,27.08,28.58
1,999,2025-01-19 04:00:00,30.426000000000002,27.38,28.9
1,999,2025-01-19 05:00:00,29.686999999999998,26.72,28.2
1,999,2025-01-19 06:00:00,30.46,27.41,28.94
1,999,2025-01-19 07:00:00,34.169,30.75,32.46
1,999,2025-01-19 08:00:00,101.238,91.11,96.18
1,999,2025-01-19 09:00:00,111.54499999999999,100.39,105.97
1,999,2025-01-19 10:00:00,109.147,98.23,103.69
1,999,2025-01-19 11:00:00,103.747,93.37,98.56
1,999,2025-01-19 12:00:00,98.987,89.09,94.04
1,999,2025-01-19 13:00:00,95.438,85.89,90.67
1,999,2025-01-19 14:00:00,112.596,101.34,106.97
1,999,2025-01-19 15:00:00,98.799,88.92,93.86
1,999,2025-01-19 16:00:00,95.19,85.67,90.43
1,999,2025-01-19 17:00:00,104.815,94.33,99.57
1,999,2025-01-19 18:00:00,102.833,92.55,97.69
1,999,2025-01-19 19:00:00,28.87,25.98,27.43
1,999,2025-01-19 20:00:00,33.327,29.99,31.66
1,999,2025-01-19 21:00:00,28.375,25.54,26.96
1,999,2025-01-19 22:00:00,31.925,28.73,30.33
1,999,2025-01-19 23:00:00,27.43,24.69,26.06
1,999,2025-01-20 00:00:00,31.868,28.68,30.27
1,999,2025-01-20 01:00:00,31.032,27.93,29.48
1,999,2025-01-20 02:00:00,29.164,26.25,27.71
1,999,2025-01-20 03:00:00,32.268,29.04,30.65
1,999,2025-01-20 04:00:00,29.726,26.75,28.24
1,999,2025-01-20 05:00:00,31.037,27.93,29.49
1,999,2025-01-20 06:00:00,32.506,29.26,30.88
1,999,2025-01-20 07:00:00,30.648,27.58,29.12
1,999,2025-01-20 08:00:00,99.919,89.93,94.92
1,999,2025-01-20 09:00:00,107.506,96.76,102.13
